,output,output_bit,output_blur,output_adv,output_adv_bit,output_adv_blur,score_bit,score_blur,max_score,score_adv_bit,score_adv_blur,max_score_adv
0,0.14174655079841614,0.09735265374183655,0.060848210006952286,0.5018338561058044,0.9882688522338867,0.053164221346378326,0.08878779411315918,0.1617966815829277,0.1617966815829277,1.6930446028709412,0.17716465890407562,1.6930446028709412
1,0.0328228697180748,0.0396411195397377,0.031493641436100006,0.9094347357749939,0.9822710156440735,0.07458189874887466,0.013636499643325806,0.002658456563949585,0.013636499643325806,1.8988962918519974,0.08351805806159973,1.8988962918519974
2,0.03344612941145897,0.02435469813644886,0.07536447048187256,0.8157810568809509,0.9858760237693787,0.10158838331699371,0.018182862550020218,0.08383668214082718,0.08383668214082718,1.9048597887158394,0.1362845078110695,1.9048597887158394
3,0.03399260342121124,0.04657735303044319,0.04391733929514885,0.9099712371826172,0.9988813996315002,0.06036524847149849,0.025169499218463898,0.019849471747875214,0.025169499218463898,1.929777592420578,0.05274529010057449,1.929777592420578
4,0.04805684834718704,0.039732955396175385,0.05139787122607231,0.8023157715797424,0.8592796921730042,0.02922358177602291,0.016647785902023315,0.006682045757770538,0.016647785902023315,1.6224456876516342,0.03766653314232826,1.6224456876516342
5,0.042662352323532104,0.03999339044094086,0.2631135880947113,0.9125656485557556,0.9972591400146484,0.6803678870201111,0.005337923765182495,0.4409024715423584,0.4409024715423584,1.9091935753822327,1.275411069393158,1.9091935753822327
6,0.036617912352085114,0.04334685206413269,0.15271541476249695,0.9664555191993713,0.988664984703064,0.02478678524494171,0.013457879424095154,0.23219500482082367,0.23219500482082367,1.9040941447019577,0.023662254214286804,1.9040941447019577
7,0.04611819237470627,0.04001462459564209,0.062336575239896774,0.9562336802482605,0.9994578957557678,0.09185735136270523,0.012207135558128357,0.03243676573038101,0.03243676573038101,1.906679406762123,0.09147831797599792,1.906679406762123
8,0.033329471945762634,0.027091406285762787,0.890756368637085,0.9350563883781433,0.9969339370727539,0.9987710118293762,0.012476131319999695,1.7148537933826447,1.7148537933826447,1.9272089302539825,1.9308830797672272,1.9308830797672272
9,0.02782164327800274,0.02144416980445385,0.023963140323758125,0.8872381448745728,0.9959861636161804,0.02012385055422783,0.012754946947097778,0.007717005908489227,0.012754946947097778,1.9363290406763554,0.01539558544754982,1.9363290406763554
10,0.025778599083423615,0.027301818132400513,0.03240959346294403,0.9396267533302307,0.9986844658851624,0.06186159327626228,0.0030464380979537964,0.013261988759040833,0.013261988759040833,1.9458117336034775,0.07216598838567734,1.9458117336034775
11,0.03534276783466339,0.024599943310022354,0.23085780441761017,0.938478410243988,0.8589651584625244,0.3164970576763153,0.021485649049282074,0.39103007316589355,0.39103007316589355,1.647244781255722,0.5623085796833038,1.647244781255722
12,0.0978570282459259,0.15536154806613922,0.0927283838391304,0.9754610657691956,0.9992652535438538,0.1346672624349594,0.11500903964042664,0.010257288813591003,0.11500903964042664,1.8028164505958557,0.07362046837806702,1.8028164505958557
13,0.0800037533044815,0.11576447635889053,0.11679438501596451,0.9490532875061035,0.9864876866340637,0.11346226185560226,0.07152144610881805,0.073581263422966,0.073581263422966,1.8129678666591644,0.06691701710224152,1.8129678666591644
14,0.020737985149025917,0.02224469929933548,0.021895280107855797,0.8831666111946106,0.9873991012573242,0.048333242535591125,0.0030134283006191254,0.0023145899176597595,0.0030134283006191254,1.9333222322165966,0.05519051477313042,1.9333222322165966
15,0.07258570194244385,0.05697847530245781,0.9748230576515198,0.887567400932312,0.8191102743148804,0.9426025152206421,0.031214453279972076,1.8044747114181519,1.8044747114181519,1.493049144744873,1.7400336265563965,1.7400336265563965
16,0.03282652422785759,0.033085186034440994,0.045840777456760406,0.8857375979423523,0.9962109327316284,0.03901844844222069,0.0005173236131668091,0.026028506457805634,0.026028506457805634,1.9267688170075417,0.012383848428726196,1.9267688170075417
17,0.02421574480831623,0.024658001959323883,0.028458451852202415,0.9470105171203613,0.9975998997688293,0.049317050725221634,0.0008845143020153046,0.00848541408777237,0.00848541408777237,1.9467683099210262,0.050202611833810806,1.9467683099210262
18,0.029465075582265854,0.0247386172413826,0.025498131290078163,0.7771739959716797,0.971996545791626,0.02149316482245922,0.00945291668176651,0.007933888584375381,0.00945291668176651,1.8850629404187202,0.015943821519613266,1.8850629404187202
19,0.029494863003492355,0.02528011053800583,0.0235915370285511,0.8808991312980652,0.9960864782333374,0.020049460232257843,0.008429504930973053,0.011806651949882507,0.011806651949882507,1.93318323045969,0.018890805542469025,1.93318323045969
20,0.022715840488672256,0.02167550101876259,0.020730167627334595,0.8745522499084473,0.9970141649246216,0.02973407693207264,0.002080678939819336,0.0039713457226753235,0.0039713457226753235,1.9485966488718987,0.014036472886800766,1.9485966488718987
21,0.05915192514657974,0.04278699681162834,0.049305509775877,0.8571752905845642,0.9964218139648438,0.03258322924375534,0.0327298566699028,0.019692830741405487,0.0327298566699028,1.874539777636528,0.053137391805648804,1.874539777636528
22,0.12586770951747894,0.23396183550357819,0.055926915258169174,0.6857038140296936,0.9935315251350403,0.038640331476926804,0.2161882519721985,0.13988158851861954,0.2161882519721985,1.7353276312351227,0.17445475608110428,1.7353276312351227
23,0.022119970992207527,0.019904745742678642,0.030626602470874786,0.9379197359085083,0.9949842691421509,0.0340459942817688,0.00443045049905777,0.01701326295733452,0.01701326295733452,1.9457285962998867,0.023852046579122543,1.9457285962998867
24,0.05919435992836952,0.04980051890015602,0.20939959585666656,0.9225291013717651,0.9961143732070923,0.36240947246551514,0.018787682056427002,0.3004104718565941,0.3004104718565941,1.8738400265574455,0.6064302250742912,1.8738400265574455
25,0.029820792376995087,0.13833317160606384,0.0685809925198555,0.9662747383117676,0.9981629252433777,0.03991740196943283,0.2170247584581375,0.07752040028572083,0.2170247584581375,1.9366842657327652,0.02019321918487549,1.9366842657327652
26,0.05469930171966553,0.03881320357322693,0.1839579939842224,0.9718344807624817,0.9912073016166687,0.33564040064811707,0.0317721962928772,0.25851738452911377,0.25851738452911377,1.8730159997940063,0.5618821978569031,1.8730159997940063
27,0.02683810330927372,0.026279250159859657,0.021374616771936417,0.8802215456962585,0.9964444041252136,0.28954586386680603,0.001117706298828125,0.010926973074674606,0.010926973074674606,1.9392126016318798,0.5254155211150646,1.9392126016318798
28,0.0327538438141346,0.0496254526078701,0.021806713193655014,0.9241502285003662,0.9941938519477844,0.03521514683961868,0.03374321758747101,0.021894261240959167,0.03374321758747101,1.9228800162672997,0.00492260605096817,1.9228800162672997
29,0.023143388330936432,0.06936589628458023,0.029283534735441208,0.906416654586792,0.9954321384429932,0.022139357402920723,0.0924450159072876,0.012280292809009552,0.0924450159072876,1.9445775002241135,0.002008061856031418,1.9445775002241135
30,0.040820058435201645,0.0371650829911232,0.5164872407913208,0.5838488936424255,0.7800146341323853,0.025439003482460976,0.007309950888156891,0.9513343647122383,0.9513343647122383,1.4783891513943672,0.03076210990548134,1.4783891513943672
31,0.039938073605298996,0.02755187265574932,0.061870161443948746,0.8620488047599792,0.9811259508132935,0.028975168243050575,0.02477240189909935,0.0438641756772995,0.0438641756772995,1.882375754415989,0.02192581072449684,1.882375754415989
32,0.026370089501142502,0.08270960301160812,0.27046939730644226,0.9587835073471069,0.9998142123222351,0.2735862135887146,0.11267902702093124,0.4881986156105995,0.4881986156105995,1.9468882456421852,0.4944322481751442,1.9468882456421852
33,0.35902366042137146,0.11489088088274002,0.8787088394165039,0.48319002985954285,0.8916562795639038,0.7009556293487549,0.4882655590772629,1.039370357990265,1.039370357990265,1.0652652382850647,0.6838639378547668,1.0652652382850647
34,0.0260024331510067,0.020227717235684395,0.029800597578287125,0.9052132964134216,0.9955042004585266,0.025809794664382935,0.011549431830644608,0.007596328854560852,0.011549431830644608,1.9390035346150398,0.0003852769732475281,1.9390035346150398
35,0.052325889468193054,0.046580277383327484,0.7583200335502625,0.7687522768974304,0.9011158347129822,0.11751732975244522,0.01149122416973114,1.4119882881641388,1.4119882881641388,1.6975798904895782,0.13038288056850433,1.6975798904895782
