,output,output_bit,output_blur,output_adv,output_adv_bit,output_adv_blur,score_bit,score_blur,max_score,score_adv_bit,score_adv_blur,max_score_adv
0,0.1798485368490219,0.14667260646820068,0.20646165311336517,1.0,1.0,1.0,0.06635186076164246,0.05322623252868652,0.06635186076164246,1.6403029263019562,1.6403029263019562,1.6403029263019562
1,0.015874342992901802,0.01183365099132061,0.03384527564048767,1.0,1.0,1.0,0.008081384003162384,0.03594186529517174,0.03594186529517174,1.9682513140141964,1.9682513140141964,1.9682513140141964
2,0.12337539345026016,0.21705392003059387,0.0903300791978836,1.0,1.0,1.0,0.18735705316066742,0.06609062850475311,0.18735705316066742,1.7532492130994797,1.7532492130994797,1.7532492130994797
3,0.0434732623398304,0.033524107187986374,0.020065804943442345,1.0,1.0,1.0,0.01989831030368805,0.04681491479277611,0.04681491479277611,1.9130534753203392,1.9130534753203392,1.9130534753203392
4,0.01495687011629343,0.008296297863125801,0.026387736201286316,1.0,1.0,1.0,0.013321144506335258,0.02286173216998577,0.02286173216998577,1.9700862597674131,1.9700862597674131,1.9700862597674131
5,0.38870084285736084,0.2925414741039276,0.464741587638855,1.0,1.0,1.0,0.19231873750686646,0.15208148956298828,0.19231873750686646,1.2225983142852783,1.2225983142852783,1.2225983142852783
6,0.016321897506713867,0.011105128563940525,0.014920101501047611,1.0,1.0,1.0,0.010433537885546684,0.002803592011332512,0.010433537885546684,1.9673562049865723,1.9673562049865723,1.9673562049865723
7,0.26724252104759216,0.21607515215873718,0.8998034000396729,1.0,1.0,0.9999995231628418,0.10233473777770996,1.2651217579841614,1.2651217579841614,1.4655149579048157,1.4655140042304993,1.4655149579048157
8,0.1862097531557083,0.11891788989305496,0.8905761241912842,1.0,1.0,1.0,0.1345837265253067,1.4087327420711517,1.4087327420711517,1.6275804936885834,1.6275804936885834,1.6275804936885834
9,0.02579142339527607,0.03179686516523361,0.02152915671467781,1.0,1.0,1.0,0.012010883539915085,0.008524533361196518,0.012010883539915085,1.9484171532094479,1.9484171532094479,1.9484171532094479
10,0.01748514547944069,0.01910274662077427,0.03654392436146736,1.0,1.0,1.0,0.00323520228266716,0.038117557764053345,0.038117557764053345,1.9650297090411186,1.9650297090411186,1.9650297090411186
11,0.009221169166266918,0.013015606440603733,0.5855058431625366,1.0,1.0,1.0,0.00758887454867363,1.1525693479925394,1.1525693479925394,1.9815576616674662,1.9815576616674662,1.9815576616674662
12,0.015657370910048485,0.009925776161253452,0.02208847925066948,1.0,1.0,1.0,0.011463189497590065,0.01286221668124199,0.01286221668124199,1.968685258179903,1.968685258179903,1.968685258179903
13,0.022783856838941574,0.023546069860458374,0.13923048973083496,1.0,1.0,1.0,0.0015244260430335999,0.23289326578378677,0.23289326578378677,1.9544322863221169,1.9544322863221169,1.9544322863221169
14,0.045612215995788574,0.10857957601547241,0.10103943198919296,1.0,1.0,1.0,0.12593472003936768,0.11085443198680878,0.12593472003936768,1.9087755680084229,1.9087755680084229,1.9087755680084229
15,0.012600026093423367,0.08175778388977051,0.05562565103173256,1.0,1.0,1.0,0.13831551559269428,0.08605124987661839,0.13831551559269428,1.9747999478131533,1.9747999478131533,1.9747999478131533
16,0.021238919347524643,0.5207361578941345,0.03921550139784813,1.0,1.0,1.0,0.9989944770932198,0.03595316410064697,0.9989944770932198,1.9575221613049507,1.9575221613049507,1.9575221613049507
17,0.018254350870847702,0.0889558345079422,0.013954667374491692,1.0,1.0,1.0,0.141402967274189,0.008599366992712021,0.141402967274189,1.9634912982583046,1.9634912982583046,1.9634912982583046
18,0.010229885578155518,0.009047587402164936,0.013899588026106358,1.0,1.0,1.0,0.002364596351981163,0.00733940489590168,0.00733940489590168,1.979540228843689,1.979540228843689,1.979540228843689
19,0.010454593226313591,0.21966345608234406,0.011707731522619724,1.0,1.0,1.0,0.41841772571206093,0.0025062765926122665,0.41841772571206093,1.9790908135473728,1.9790908135473728,1.9790908135473728
20,0.02577933669090271,0.01660929061472416,0.3084404468536377,1.0,1.0,1.0,0.0183400921523571,0.56532222032547,0.56532222032547,1.9484413266181946,1.9484413266181946,1.9484413266181946
21,0.016839701682329178,0.020596008747816086,0.44013404846191406,1.0,1.0,1.0,0.007512614130973816,0.8465886935591698,0.8465886935591698,1.9663205966353416,1.9663205966353416,1.9663205966353416
22,0.02669239044189453,0.038999173790216446,0.009474720805883408,1.0,1.0,1.0,0.02461356669664383,0.03443533927202225,0.03443533927202225,1.946615219116211,1.946615219116211,1.946615219116211
23,0.02720686048269272,0.15352700650691986,0.026246018707752228,1.0,1.0,1.0,0.2526402920484543,0.0019216835498809814,0.2526402920484543,1.9455862790346146,1.9455862790346146,1.9455862790346146
24,0.022733233869075775,0.06521511822938919,0.7003819942474365,1.0,1.0,1.0,0.08496376872062683,1.3552975207567215,1.3552975207567215,1.9545335322618484,1.9545335322618484,1.9545335322618484
25,0.010603949427604675,0.01272229477763176,0.010486305691301823,1.0,1.0,1.0,0.004236690700054169,0.00023528747260570526,0.004236690700054169,1.9787921011447906,1.9787921011447906,1.9787921011447906
26,0.026705723255872726,0.017520897090435028,0.03627009317278862,1.0,1.0,1.0,0.018369652330875397,0.019128739833831787,0.019128739833831787,1.9465885534882545,1.9465885534882545,1.9465885534882545
27,0.01185738854110241,0.06677067279815674,0.009567913599312305,1.0,1.0,1.0,0.10982656851410866,0.004578949883580208,0.10982656851410866,1.9762852229177952,1.9762852229177952,1.9762852229177952
28,0.008490492589771748,0.016008207574486732,0.01223437488079071,1.0,1.0,1.0,0.01503542996942997,0.007487764582037926,0.01503542996942997,1.9830190148204565,1.9830190148204565,1.9830190148204565
29,0.012730520218610764,0.01319133397191763,0.8479177355766296,1.0,1.0,0.9998924732208252,0.0009216275066137314,1.6703744307160378,1.6703744307160378,1.9745389595627785,1.9743239060044289,1.9745389595627785
